month,component_id,forecast_units
2025-09,C0156,134632
2025-09,C0157,173243
2025-09,C0158,218351
2025-09,C0159,233446
2025-09,C0160,108460
2025-09,C0161,117301
2025-09,C0162,98310
2025-09,C0163,83351
2025-09,C0164,139996
2025-09,C0165,121415
2025-09,C0166,104756
2025-09,C0167,68810
2025-09,C0168,151803
2025-09,C0169,58401
2025-09,C0170,142204
2025-09,C0171,98915
2025-09,C0172,131209
2025-09,C0173,106388
2025-09,C0174,184668
2025-09,C0175,28
2025-09,C0176,62
2025-09,C0177,32
2025-09,C0178,73
2025-09,C0179,48
2025-09,C0180,500
2025-09,C0181,342
2025-09,C0182,647
2025-09,C0183,314
2025-09,C0184,478
2025-09,C0185,469
2025-09,C0186,229
2025-09,C0187,309
2025-09,C0188,408
2025-09,C0189,340
2025-09,C0190,336
2025-09,C0191,351
2025-09,C0192,294
2025-09,C0193,121983
2025-09,C0194,60452
2025-09,C0195,54087
2025-09,C0196,83017
2025-09,C0197,73143
2025-09,C0198,119807
2025-09,C0199,62928
2025-09,C0200,81439
2025-09,C0201,62813
2025-09,C0202,43700
2025-09,C0203,59383
2025-09,C0204,114991
2025-09,C0205,124768
2025-09,C0206,119422
2025-09,C0207,74499
2025-09,C0208,76655
2025-09,C0209,68882
2025-09,C0210,77172
2025-09,C0211,109580
2025-09,C0212,64720
2025-09,C0213,75808
2025-09,C0214,70854
2025-09,C0215,54969
2025-09,C0216,82522
2025-09,C0217,141027
2025-09,C0218,124727
2025-09,C0219,95829
2025-09,C0220,65242
2025-09,C0221,115682
2025-09,C0222,87730
2025-09,C0223,1655
2025-09,C0224,505
2025-09,C0225,1866
2025-09,C0226,1665
2025-09,C0227,1473
2025-09,C0228,1210
2025-09,C0229,857
2025-09,C0230,1002
2025-09,C0231,2192
2025-09,C0232,2876
2025-09,C0233,1039
2025-09,C0234,2136
2025-09,C0235,1640
2025-09,C0236,582
2025-09,C0237,1967
2025-09,C0238,1692
2025-09,C0239,939
2025-09,C0240,1569
2025-10,C0001,283
2025-10,C0002,542
2025-10,C0003,346
2025-10,C0004,275
2025-10,C0005,246
2025-10,C0006,336
2025-10,C0007,206
2025-10,C0008,233
2025-10,C0009,234
2025-10,C0010,158
2025-10,C0011,539
2025-10,C0012,272
2025-10,C0013,265
2025-10,C0014,22292
2025-10,C0015,16006
2025-10,C0016,37713
2025-10,C0017,36767
2025-10,C0018,29184
2025-10,C0019,15550
2025-10,C0020,18348
2025-10,C0021,13561
2025-10,C0022,9198
2025-10,C0023,34639
2025-10,C0024,16685
2025-10,C0025,9685
2025-10,C0026,20173
2025-10,C0027,17814
2025-10,C0028,21872
2025-10,C0029,19267
2025-10,C0030,18348
2025-10,C0031,30401
2025-10,C0032,20188
2025-10,C0033,19002
2025-10,C0034,34145
2025-10,C0035,34072
2025-10,C0036,22306
2025-10,C0037,32436
2025-10,C0038,24751
2025-10,C0039,20133
2025-10,C0040,13082
2025-10,C0041,17815
2025-10,C0042,27588
2025-10,C0043,36304
2025-10,C0044,36077
2025-10,C0045,64012
2025-10,C0046,59501
2025-10,C0047,24860
2025-10,C0048,55279
2025-10,C0049,99626
2025-10,C0050,49156
2025-10,C0051,131446
2025-10,C0052,100174
2025-10,C0053,70202
2025-10,C0054,55275
2025-10,C0055,91107
2025-10,C0056,51144
2025-10,C0057,98241
2025-10,C0058,62973
2025-10,C0059,23951
2025-10,C0060,87904
2025-10,C0061,56057
2025-10,C0062,52161
2025-10,C0063,54473
2025-10,C0064,64077
2025-10,C0065,82044
2025-10,C0066,33222
2025-10,C0067,65525
2025-10,C0068,70057
2025-10,C0069,69577
2025-10,C0070,56095
2025-10,C0071,67327
2025-10,C0072,64742
2025-10,C0073,41881
2025-10,C0074,51715
2025-10,C0075,75584
2025-10,C0076,48082
2025-10,C0077,32546
2025-10,C0078,37724
2025-10,C0079,42580
2025-10,C0080,62521
2025-10,C0081,24379
2025-10,C0082,47783
2025-10,C0083,39774
2025-10,C0084,41776
2025-10,C0085,67103
2025-10,C0086,31121
2025-10,C0087,51460
2025-10,C0088,30814
2025-10,C0089,63996
2025-10,C0090,68819
2025-10,C0091,67396
2025-10,C0092,9560
2025-10,C0093,13861
2025-10,C0094,21815
2025-10,C0095,16899
2025-10,C0096,16549
2025-10,C0097,10852
2025-10,C0098,21616
2025-10,C0099,17148
2025-10,C0100,21311
2025-10,C0101,16096
2025-10,C0102,16525
2025-10,C0103,25365
2025-10,C0104,21849
2025-10,C0105,10148
2025-10,C0106,8425
2025-10,C0107,16383
2025-10,C0108,17397
2025-10,C0109,20971
2025-10,C0110,10020
2025-10,C0111,19279
2025-10,C0112,12204
2025-10,C0113,24058
2025-10,C0114,14537
2025-10,C0115,17310
2025-10,C0116,11173
2025-10,C0117,16617
2025-10,C0118,18106
2025-10,C0119,9509
2025-10,C0120,8421
2025-10,C0121,23240
2025-10,C0122,16397
2025-10,C0123,17107
2025-10,C0124,10888
2025-10,C0125,20001
2025-10,C0126,22164
2025-10,C0127,14038
2025-10,C0128,13363
2025-10,C0129,7994
2025-10,C0130,11890
2025-10,C0131,6626
2025-10,C0132,10355
2025-10,C0133,14158
2025-10,C0134,10243
2025-10,C0135,16535
2025-10,C0136,14348
2025-10,C0137,12486
2025-10,C0138,10770
2025-10,C0139,12767
2025-10,C0140,7859
2025-10,C0141,10495
2025-10,C0142,12621
2025-10,C0143,10913
2025-10,C0144,10588
2025-10,C0145,9301
2025-10,C0146,14269
2025-10,C0147,10070
2025-10,C0148,14452
2025-10,C0149,8572
2025-10,C0150,145399
2025-10,C0151,189977
2025-10,C0152,157245
2025-10,C0153,107439
2025-10,C0154,132581
2025-10,C0155,142108
2025-10,C0156,238137
2025-10,C0157,108175
2025-10,C0158,215136
2025-10,C0159,156798
2025-10,C0160,79373
2025-10,C0161,138866
2025-10,C0162,133831
2025-10,C0163,80722
2025-10,C0164,156634
2025-10,C0165,111492
2025-10,C0166,78743
2025-10,C0167,87075
2025-10,C0168,82456
2025-10,C0169,95114
2025-10,C0170,133378
2025-10,C0171,95224
2025-10,C0172,196072
2025-10,C0173,177223
2025-10,C0174,144034
2025-10,C0175,95
2025-10,C0176,81
2025-10,C0177,53
2025-10,C0178,70
2025-10,C0179,78
2025-10,C0180,579
2025-10,C0181,444
2025-10,C0182,426
2025-10,C0183,268
2025-10,C0184,560
2025-10,C0185,437
2025-10,C0186,334
2025-10,C0187,303
2025-10,C0188,280
2025-10,C0189,301
2025-10,C0190,420
2025-10,C0191,215
2025-10,C0192,278
2025-10,C0193,102379
2025-10,C0194,118371
2025-10,C0195,75392
2025-10,C0196,104866
2025-10,C0197,45835
2025-10,C0198,92542
2025-10,C0199,42566
2025-10,C0200,88147
2025-10,C0201,99160
2025-10,C0202,76824
2025-10,C0203,118633
2025-10,C0204,89830
2025-10,C0205,74691
2025-10,C0206,81111
2025-10,C0207,141825
2025-10,C0208,64470
2025-10,C0209,92162
2025-10,C0210,89216
2025-10,C0211,95954
2025-10,C0212,46757
2025-10,C0213,74091
2025-10,C0214,85620
2025-10,C0215,61098
2025-10,C0216,111822
2025-10,C0217,106887
2025-10,C0218,117150
2025-10,C0219,61578
2025-10,C0220,78815
2025-10,C0221,95767
2025-10,C0222,56096
2025-10,C0223,2247
2025-10,C0224,749
2025-10,C0225,2458
2025-10,C0226,1249
2025-10,C0227,1438
2025-10,C0228,1123
2025-10,C0229,1441
2025-10,C0230,1564
2025-10,C0231,2713
2025-10,C0232,2583
2025-10,C0233,2527
2025-10,C0234,2359
2025-10,C0235,1810
2025-10,C0236,1080
2025-10,C0237,2010
2025-10,C0238,1609
2025-10,C0239,1492
2025-10,C0240,2262
2025-11,C0001,102
2025-11,C0002,136
2025-11,C0003,84
2025-11,C0004,89
2025-11,C0005,49
2025-11,C0006,58
2025-11,C0007,98
2025-11,C0008,92
2025-11,C0009,113
2025-11,C0010,34
2025-11,C0011,140
2025-11,C0012,60
2025-11,C0013,72
2025-11,C0014,3915
2025-11,C0015,5607
2025-11,C0016,4428
2025-11,C0017,12341
2025-11,C0018,9007
2025-11,C0019,7955
2025-11,C0020,5078
2025-11,C0021,3702
2025-11,C0022,4843
2025-11,C0023,6291
2025-11,C0024,6434
2025-11,C0025,2161
2025-11,C0026,6409
2025-11,C0027,6623
2025-11,C0028,5418
2025-11,C0029,4556
2025-11,C0030,7191
2025-11,C0031,5461
2025-11,C0032,5465
2025-11,C0033,6431
2025-11,C0034,8653
2025-11,C0035,5265
2025-11,C0036,7904
2025-11,C0037,6446
2025-11,C0038,8521
2025-11,C0039,7204
2025-11,C0040,6343
2025-11,C0041,5110
2025-11,C0042,8383
2025-11,C0043,12440
2025-11,C0044,8713
2025-11,C0045,15403
2025-11,C0046,14873
2025-11,C0047,7656
2025-11,C0048,24835
2025-11,C0049,21004
2025-11,C0050,15201
2025-11,C0051,24542
2025-11,C0052,17519
2025-11,C0053,24644
2025-11,C0054,13996
2025-11,C0055,30550
2025-11,C0056,11680
2025-11,C0057,21369
2025-11,C0058,28807
2025-11,C0059,7525
2025-11,C0060,25379
2025-11,C0061,16032
2025-11,C0062,21431
2025-11,C0063,12026
2025-11,C0064,18544
2025-11,C0065,34637
2025-11,C0066,18347
2025-11,C0067,21275
2025-11,C0068,14959
2025-11,C0069,15865
2025-11,C0070,10416
2025-11,C0071,13258
2025-11,C0072,18397
2025-11,C0073,16053
2025-11,C0074,14475
2025-11,C0075,12942
2025-11,C0076,11707
2025-11,C0077,7783
2025-11,C0078,20192
2025-11,C0079,18097
2025-11,C0080,22518
2025-11,C0081,13911
2025-11,C0082,21672
2025-11,C0083,10903
2025-11,C0084,11228
2025-11,C0085,11934
2025-11,C0086,8165
2025-11,C0087,14105
2025-11,C0088,10029
2025-11,C0089,12967
2025-11,C0090,19258
2025-11,C0091,20356
2025-11,C0092,2128
2025-11,C0093,5201
2025-11,C0094,8206
2025-11,C0095,5141
2025-11,C0096,6092
2025-11,C0097,3247
2025-11,C0098,6721
2025-11,C0099,5578
2025-11,C0100,4520
2025-11,C0101,5115
2025-11,C0102,6269
2025-11,C0103,4777
2025-11,C0104,6862
2025-11,C0105,4154
2025-11,C0106,4862
2025-11,C0107,3900
2025-11,C0108,5051
2025-11,C0109,4398
2025-11,C0110,3102
2025-11,C0111,4823
2025-11,C0112,7782
2025-11,C0113,8657
2025-11,C0114,4097
2025-11,C0115,3833
2025-11,C0116,3701
2025-11,C0117,4388
2025-11,C0118,4848
2025-11,C0119,2353
2025-11,C0120,4357
2025-11,C0121,4245
2025-11,C0122,4294
2025-11,C0123,5829
2025-11,C0124,4705
2025-11,C0125,3615
2025-11,C0126,6217
2025-11,C0127,4580
2025-11,C0128,3158
2025-11,C0129,4552
2025-11,C0130,3539
2025-11,C0131,1659
2025-11,C0132,3288
2025-11,C0133,3468
2025-11,C0134,2798
2025-11,C0135,2929
2025-11,C0136,2585
2025-11,C0137,5370
2025-11,C0138,4842
2025-11,C0139,4947
2025-11,C0140,2830
2025-11,C0141,3203
2025-11,C0142,2958
2025-11,C0143,3326
2025-11,C0144,2356
2025-11,C0145,4161
2025-11,C0146,4258
2025-11,C0147,2464
2025-11,C0148,3420
2025-11,C0149,2550
2025-11,C0150,22820
2025-11,C0151,27983
2025-11,C0152,50112
2025-11,C0153,46705
2025-11,C0154,22947
2025-11,C0155,20618
2025-11,C0156,41759
2025-11,C0157,41253
2025-11,C0158,66344
2025-11,C0159,54119
2025-11,C0160,29067
2025-11,C0161,44872
2025-11,C0162,29251
2025-11,C0163,24957
2025-11,C0164,34458
2025-11,C0165,25556
2025-11,C0166,38001
2025-11,C0167,25260
2025-11,C0168,28787
2025-11,C0169,22948
2025-11,C0170,35592
2025-11,C0171,37416
2025-11,C0172,36100
2025-11,C0173,51207
2025-11,C0174,38280
2025-11,C0175,18
2025-11,C0176,24
2025-11,C0177,15
2025-11,C0178,18
2025-11,C0179,18
2025-11,C0180,137
2025-11,C0181,165
2025-11,C0182,146
2025-11,C0183,89
2025-11,C0184,158
2025-11,C0185,86
2025-11,C0186,101
2025-11,C0187,200
2025-11,C0188,164
2025-11,C0189,145
2025-11,C0190,67
2025-11,C0191,121
2025-11,C0192,114
2025-11,C0193,34027
2025-11,C0194,29694
2025-11,C0195,14429
2025-11,C0196,19132
2025-11,C0197,9442
2025-11,C0198,37021
2025-11,C0199,16644
2025-11,C0200,28718
2025-11,C0201,26387
2025-11,C0202,14305
2025-11,C0203,18557
2025-11,C0204,35304
2025-11,C0205,41075
2025-11,C0206,39524
2025-11,C0207,39669
2025-11,C0208,19710
2025-11,C0209,29213
2025-11,C0210,20235
2025-11,C0211,25193
2025-11,C0212,21967
2025-11,C0213,24862
2025-11,C0214,26604
2025-11,C0215,19850
2025-11,C0216,26321
2025-11,C0217,32592
2025-11,C0218,29556
2025-11,C0219,20457
2025-11,C0220,35153
2025-11,C0221,27825
2025-11,C0222,31499
2025-11,C0223,540
2025-11,C0224,314
2025-11,C0225,726
2025-11,C0226,238
2025-11,C0227,397
2025-11,C0228,382
2025-11,C0229,239
2025-11,C0230,389
2025-11,C0231,706
2025-11,C0232,675
2025-11,C0233,289
2025-11,C0234,807
2025-11,C0235,451
2025-11,C0236,182
2025-11,C0237,568
2025-11,C0238,746
2025-11,C0239,526
2025-11,C0240,322
